edge1_x, edge1_y, edge2_x, edge2_y
0.59469,0.229791,0.557388,0.188698
0.557388,0.188698,0.368144,0.219741
0.368144,0.219741,0.317089,0.307965
0.317089,0.307965,0.318866,0.39532
0.318866,0.39532,0.385268,0.448279
0.385268,0.448279,0.431032,0.46816
0.431032,0.46816,0.533039,0.393894
0.533039,0.393894,0.575411,0.346784
0.575411,0.346784,0.59469,0.229791
0.606734,0.862938,0.743284,0.804824
0.743284,0.804824,0.643369,0.64126
0.643369,0.64126,0.620963,0.641197
0.620963,0.641197,0.579863,0.70712
0.579863,0.70712,0.606734,0.862938
0.896225,0.831734,1,0.845437
1,0.845437,1,0.522415
1,0.522415,0.865484,0.567186
0.865484,0.567186,0.896225,0.831734
0.664713,0.386543,0.737735,0.454289
0.737735,0.454289,0.794691,0.358759
0.794691,0.358759,0.787921,0.274709
0.787921,0.274709,0.740527,0.236663
0.740527,0.236663,0.715397,0.238845
0.715397,0.238845,0.664713,0.386543
0.569807,0.120628,0.665113,1.21658e-09
0.665113,1.21658e-09,0.424362,0
0.424362,0,0.569807,0.120628
0.715397,0.238845,0.59469,0.229791
0.59469,0.229791,0.575411,0.346784
0.575411,0.346784,0.664713,0.386543
0.664713,0.386543,0.715397,0.238845
0.167565,0.222486,0.104997,0.138279
0.104997,0.138279,-5.1521e-10,0.153393
-5.1521e-10,0.153393,0,0.41413
0,0.41413,0.167565,0.222486
0.794691,0.358759,0.737735,0.454289
0.737735,0.454289,0.734282,0.505867
0.734282,0.505867,0.737989,0.55259
0.737989,0.55259,0.865484,0.567186
0.865484,0.567186,1,0.522415
1,0.522415,1,0.424759
1,0.424759,0.794691,0.358759
0.769654,0.921568,0.79518,0.854673
0.79518,0.854673,0.743284,0.804824
0.743284,0.804824,0.606734,0.862938
0.606734,0.862938,0.511842,0.917182
0.511842,0.917182,0.513552,0.928405
0.513552,0.928405,0.769654,0.921568
0.579863,0.707121,0.480844,0.853683
0.480844,0.853683,0.511842,0.917182
0.511842,0.917182,0.606734,0.862938
0.606734,0.862938,0.579863,0.707121
0.385268,0.448279,0.318866,0.39532
0.318866,0.39532,-6.63939e-09,0.547612
-6.63939e-09,0.547612,0,0.686263
0,0.686263,0.253357,0.737352
0.253357,0.737352,0.385268,0.448279
0.33269,0.796033,0.480844,0.853683
0.480844,0.853683,0.579863,0.707121
0.579863,0.707121,0.620963,0.641197
0.620963,0.641197,0.539626,0.599674
0.539626,0.599674,0.33269,0.796033
0.734282,0.505867,0.737735,0.454289
0.737735,0.454289,0.664713,0.386543
0.664713,0.386543,0.575411,0.346784
0.575411,0.346784,0.533039,0.393894
0.533039,0.393894,0.734282,0.505867
0.7907,5.51304e-10,0.665113,0
0.665113,0,0.569807,0.120629
0.569807,0.120629,0.557388,0.188698
0.557388,0.188698,0.59469,0.229791
0.59469,0.229791,0.715397,0.238845
0.715397,0.238845,0.740527,0.236663
0.740527,0.236663,0.7907,5.51304e-10
0.169069,8.3946e-10,0,0
0,0,0,0.153393
0,0.153393,0.104997,0.138279
0.104997,0.138279,0.149695,0.0739189
0.149695,0.0739189,0.169069,8.3946e-10
0.27535,0.749794,0.327615,0.795836
0.327615,0.795836,0.33269,0.796033
0.33269,0.796033,0.539626,0.599674
0.539626,0.599674,0.481528,0.542891
0.481528,0.542891,0.27535,0.749794
0.865484,0.567186,0.737989,0.55259
0.737989,0.55259,0.643369,0.641259
0.643369,0.641259,0.743284,0.804824
0.743284,0.804824,0.79518,0.854673
0.79518,0.854673,0.896225,0.831734
0.896225,0.831734,0.865484,0.567186
-3.11924e-09,0.41413,0,0.547612
0,0.547612,0.318866,0.39532
0.318866,0.39532,0.317089,0.307965
0.317089,0.307965,0.167565,0.222486
0.167565,0.222486,-3.11924e-09,0.41413
0.513552,0.928405,0.504242,1
0.504242,1,0.760519,1
0.760519,1,0.769654,0.921568
0.769654,0.921568,0.513552,0.928405
0.760519,1,1,1
1,1,1,0.845437
1,0.845437,0.896225,0.831734
0.896225,0.831734,0.79518,0.854673
0.79518,0.854673,0.769654,0.921568
0.769654,0.921568,0.760519,1
0.355338,0.165269,0.369143,2.12353e-09
0.369143,2.12353e-09,0.169069,0
0.169069,0,0.149695,0.0739189
0.149695,0.0739189,0.355338,0.165269
0.424362,-6.08996e-10,0.369143,0
0.369143,0,0.355338,0.165269
0.355338,0.165269,0.368144,0.219741
0.368144,0.219741,0.557388,0.188698
0.557388,0.188698,0.569807,0.120628
0.569807,0.120628,0.424362,-6.08996e-10
1,0.424759,1,0.204761
1,0.204761,0.787921,0.274709
0.787921,0.274709,0.794691,0.358759
0.794691,0.358759,1,0.424759
0.149695,0.0739189,0.104997,0.138279
0.104997,0.138279,0.167565,0.222486
0.167565,0.222486,0.317089,0.307965
0.317089,0.307965,0.368144,0.219741
0.368144,0.219741,0.355338,0.165269
0.355338,0.165269,0.149695,0.0739189
0.32001,1,0.504242,1
0.504242,1,0.513552,0.928405
0.513552,0.928405,0.511842,0.917182
0.511842,0.917182,0.480844,0.853683
0.480844,0.853683,0.33269,0.796033
0.33269,0.796033,0.327615,0.795836
0.327615,0.795836,0.292726,0.93244
0.292726,0.93244,0.32001,1
1.67279e-09,0.957508,0,1
0,1,0.32001,1
0.32001,1,0.292726,0.93244
0.292726,0.93244,1.67279e-09,0.957508
0.740527,0.236663,0.787921,0.274709
0.787921,0.274709,1,0.204761
1,0.204761,1,0
1,0,0.7907,0
0.7907,0,0.740527,0.236663
0.481528,0.542891,0.431032,0.46816
0.431032,0.46816,0.385268,0.448279
0.385268,0.448279,0.253357,0.737352
0.253357,0.737352,0.27535,0.749794
0.27535,0.749794,0.481528,0.542891
0.533039,0.393894,0.431032,0.46816
0.431032,0.46816,0.481529,0.542891
0.481529,0.542891,0.539625,0.599674
0.539625,0.599674,0.620963,0.641197
0.620963,0.641197,0.643369,0.64126
0.643369,0.64126,0.737989,0.55259
0.737989,0.55259,0.734282,0.505867
0.734282,0.505867,0.533039,0.393894
0.292726,0.93244,0.327615,0.795836
0.327615,0.795836,0.275349,0.749794
0.275349,0.749794,0.253357,0.737352
0.253357,0.737352,6.26686e-09,0.686263
6.26686e-09,0.686263,0,0.957508
0,0.957508,0.292726,0.93244